#0
0.22,0.17,0.24,0.15,0.22
0.23,0.17,0.23,0.22,0.15
0.19,0.25,0.22,0.14,0.20

#135
0.12,0.16,0.23,0.22,0.27
0.20,0.22,0.32,0.10,0.16
0.19,0.19,0.19,0.20,0.23
0.23,0.15,0.28,0.17,0.17
0.13,0.24,0.21,0.17,0.25

#136
0.22,0.12,0.27,0.17,0.22
0.17,0.20,0.16,0.24,0.23
0.22,0.23,0.21,0.16,0.18
0.20,0.19,0.17,0.25,0.19
0.14,0.17,0.25,0.23,0.21

#137
0.17,0.23,0.16,0.23,0.21
0.32,0.11,0.21,0.20,0.16
0.15,0.20,0.28,0.19,0.18
0.22,0.15,0.23,0.18,0.22
0.19,0.21,0.19,0.17,0.24

#138
0.21,0.14,0.23,0.19,0.23
0.18,0.21,0.24,0.17,0.20
0.10,0.18,0.18,0.31,0.23
0.24,0.19,0.22,0.12,0.23
0.18,0.22,0.22,0.21,0.17

#139
0.16,0.17,0.21,0.18,0.28
0.21,0.23,0.25,0.18,0.13
0.24,0.14,0.21,0.24,0.17
0.19,0.19,0.20,0.22,0.20
0.24,0.18,0.22,0.21,0.15

#140
0.22,0.13,0.15,0.19,0.31
0.22,0.19,0.16,0.27,0.16
0.22,0.18,0.26,0.22,0.12
0.17,0.22,0.22,0.22,0.17
0.16,0.14,0.18,0.23,0.29

#141
0.23,0.12,0.22,0.21,0.22
0.17,0.16,0.14,0.22,0.31
0.28,0.12,0.23,0.16,0.21
0.18,0.18,0.19,0.27,0.18
0.22,0.18,0.21,0.15,0.24

#142
0.16,0.15,0.25,0.26,0.18
0.21,0.22,0.18,0.16,0.23
0.15,0.19,0.23,0.25,0.18
0.25,0.21,0.14,0.16,0.24
0.13,0.27,0.23,0.18,0.19

#143
0.16,0.19,0.25,0.26,0.14
0.22,0.26,0.19,0.13,0.20
0.22,0.16,0.18,0.17,0.27
0.10,0.21,0.22,0.18,0.29
0.22,0.19,0.17,0.23,0.19

#144
0.24,0.15,0.14,0.20,0.27
0.18,0.21,0.23,0.23,0.15
0.18,0.20,0.23,0.25,0.14
0.20,0.19,0.20,0.22,0.19
0.15,0.26,0.21,0.20,0.18

#145
0.18,0.17,0.19,0.27,0.19
0.20,0.15,0.29,0.18,0.18
0.23,0.20,0.22,0.19,0.16
0.15,0.26,0.14,0.29,0.16
0.18,0.22,0.21,0.14,0.25

#146
0.18,0.25,0.17,0.21,0.19
0.22,0.14,0.19,0.25,0.20
0.16,0.25,0.24,0.21,0.14
0.19,0.24,0.23,0.22,0.12
0.13,0.15,0.31,0.21,0.20

#147
0.18,0.19,0.21,0.21,0.21
0.24,0.15,0.19,0.23,0.19
0.19,0.25,0.14,0.20,0.22
0.17,0.18,0.29,0.17,0.19
0.21,0.16,0.22,0.24,0.17

#148
0.22,0.20,0.20,0.18,0.20
0.17,0.20,0.20,0.20,0.23
0.16,0.22,0.25,0.16,0.21
0.29,0.17,0.12,0.25,0.17
0.18,0.23,0.17,0.24,0.18

#149
0.19,0.22,0.20,0.15,0.24
0.19,0.20,0.20,0.25,0.16
0.25,0.18,0.19,0.15,0.23
0.16,0.19,0.17,0.21,0.27
0.18,0.28,0.24,0.16,0.14

#150
0.22,0.20,0.26,0.16,0.16
0.23,0.23,0.17,0.15,0.22
0.17,0.21,0.29,0.16,0.17
0.27,0.22,0.22,0.15,0.14
0.19,0.28,0.20,0.16,0.17

#151
0.18,0.19,0.19,0.23,0.21
0.19,0.29,0.13,0.18,0.21
0.17,0.20,0.25,0.19,0.19
0.21,0.17,0.20,0.21,0.21
0.21,0.17,0.17,0.25,0.20

#152
0.19,0.21,0.20,0.19,0.21
0.22,0.20,0.23,0.17,0.18
0.25,0.11,0.19,0.22,0.23
0.19,0.23,0.18,0.23,0.17
0.15,0.14,0.28,0.18,0.25

#153
0.24,0.14,0.23,0.21,0.18
0.22,0.19,0.24,0.13,0.22
0.17,0.19,0.17,0.24,0.23
0.21,0.15,0.21,0.23,0.20
0.27,0.20,0.17,0.18,0.18

#154
0.20,0.19,0.25,0.14,0.22
0.24,0.22,0.18,0.19,0.17
0.22,0.24,0.19,0.14,0.21
0.21,0.13,0.21,0.20,0.25
0.18,0.21,0.22,0.19,0.20

#155
0.11,0.19,0.29,0.20,0.21
0.24,0.13,0.20,0.24,0.19
0.16,0.18,0.27,0.18,0.21
0.13,0.28,0.22,0.17,0.20
0.25,0.24,0.21,0.15,0.15

#156
0.18,0.23,0.19,0.23,0.17
0.21,0.17,0.12,0.18,0.32
0.19,0.22,0.24,0.15,0.20
0.20,0.24,0.20,0.19,0.17
0.19,0.19,0.22,0.22,0.18

#157
0.19,0.19,0.21,0.24,0.17
0.22,0.13,0.24,0.17,0.24
0.15,0.21,0.20,0.19,0.25
0.20,0.28,0.18,0.17,0.17
0.20,0.24,0.10,0.18,0.28

#158
0.22,0.18,0.24,0.19,0.17
0.18,0.17,0.18,0.24,0.23
0.22,0.24,0.22,0.16,0.16
0.19,0.17,0.18,0.21,0.25
0.15,0.21,0.24,0.16,0.24

#159
0.25,0.12,0.18,0.23,0.22
0.23,0.16,0.17,0.17,0.27
0.19,0.28,0.21,0.12,0.20
0.20,0.17,0.25,0.22,0.16
0.19,0.20,0.23,0.18,0.20

#160
0.23,0.20,0.18,0.18,0.21
0.17,0.16,0.22,0.21,0.24
0.19,0.20,0.16,0.21,0.24
0.18,0.15,0.20,0.19,0.28
0.23,0.25,0.11,0.17,0.24

#161
0.25,0.16,0.21,0.22,0.16
0.17,0.28,0.18,0.20,0.17
0.23,0.18,0.18,0.20,0.21
0.21,0.28,0.26,0.11,0.14
0.19,0.15,0.24,0.24,0.18

#162
0.17,0.22,0.18,0.22,0.21
0.13,0.31,0.19,0.24,0.13
0.24,0.19,0.24,0.22,0.11
0.18,0.25,0.17,0.20,0.20
0.15,0.23,0.20,0.18,0.24

#163
0.29,0.15,0.16,0.27,0.13
0.17,0.19,0.19,0.25,0.20
0.16,0.27,0.20,0.18,0.19
0.21,0.13,0.23,0.22,0.21
0.22,0.16,0.21,0.18,0.23

#164
0.17,0.23,0.13,0.25,0.22
0.21,0.24,0.18,0.15,0.22
0.15,0.28,0.19,0.21,0.17
0.23,0.24,0.21,0.13,0.19
0.21,0.19,0.24,0.18,0.18

#165
0.25,0.18,0.22,0.18,0.17
0.17,0.17,0.21,0.21,0.24
0.16,0.31,0.21,0.17,0.15
0.19,0.23,0.18,0.21,0.19
0.25,0.24,0.19,0.16,0.16

#166
0.23,0.21,0.17,0.18,0.21
0.20,0.28,0.16,0.22,0.14
0.18,0.14,0.26,0.19,0.23
0.22,0.13,0.20,0.24,0.21
0.19,0.16,0.26,0.26,0.13

#167
0.26,0.13,0.23,0.21,0.17
0.24,0.17,0.18,0.21,0.20
0.24,0.15,0.25,0.13,0.23
0.18,0.19,0.18,0.18,0.27
0.22,0.18,0.14,0.23,0.23

#168
0.19,0.15,0.26,0.25,0.15
0.24,0.23,0.17,0.19,0.17
0.21,0.18,0.16,0.23,0.22
0.20,0.20,0.19,0.21,0.20
0.19,0.14,0.21,0.27,0.19

#169
0.21,0.20,0.18,0.21,0.20
0.20,0.20,0.23,0.14,0.23
0.22,0.19,0.22,0.21,0.16
0.29,0.15,0.14,0.19,0.23
0.19,0.16,0.23,0.14,0.28

#170
0.22,0.25,0.19,0.17,0.17
0.20,0.24,0.14,0.19,0.23
0.18,0.19,0.26,0.27,0.10
0.26,0.12,0.24,0.21,0.17
0.12,0.25,0.33,0.11,0.19

#171
0.27,0.15,0.16,0.18,0.24
0.21,0.20,0.20,0.25,0.14
0.19,0.15,0.23,0.22,0.21
0.22,0.17,0.28,0.16,0.17
0.21,0.15,0.15,0.22,0.27

#172
0.22,0.17,0.21,0.18,0.22
0.20,0.23,0.22,0.18,0.17
0.19,0.16,0.21,0.31,0.13
0.22,0.17,0.22,0.18,0.21
0.22,0.17,0.20,0.15,0.26

#173
0.21,0.22,0.20,0.17,0.20
0.11,0.14,0.25,0.28,0.22
0.21,0.20,0.25,0.18,0.16
0.24,0.17,0.20,0.16,0.23
0.18,0.17,0.22,0.25,0.18

#174
0.16,0.26,0.19,0.21,0.18
0.31,0.17,0.17,0.22,0.13
0.20,0.17,0.22,0.18,0.23
0.29,0.16,0.18,0.15,0.22
0.15,0.31,0.16,0.22,0.16

#175
0.21,0.24,0.21,0.14,0.20
0.26,0.21,0.14,0.18,0.21
0.22,0.17,0.29,0.18,0.14
0.25,0.16,0.20,0.21,0.18
0.18,0.23,0.20,0.16,0.23

#176
0.18,0.18,0.20,0.21,0.23
0.22,0.23,0.18,0.16,0.21
0.24,0.26,0.14,0.12,0.24
0.22,0.21,0.17,0.20,0.20
0.19,0.18,0.20,0.18,0.25

#177
0.13,0.19,0.28,0.20,0.20
0.34,0.19,0.20,0.14,0.13
0.14,0.25,0.14,0.25,0.22
0.15,0.19,0.20,0.24,0.22
0.23,0.15,0.17,0.19,0.26

#178
0.23,0.18,0.12,0.31,0.16
0.17,0.17,0.24,0.17,0.25
0.23,0.21,0.16,0.22,0.18
0.26,0.17,0.15,0.22,0.20
0.27,0.17,0.19,0.19,0.18

#179
0.22,0.20,0.19,0.22,0.17
0.21,0.12,0.20,0.23,0.24
0.25,0.13,0.20,0.17,0.25
0.21,0.08,0.27,0.27,0.17
0.15,0.23,0.20,0.19,0.23

#180
0.17,0.19,0.19,0.18,0.27
0.17,0.14,0.22,0.25,0.22
0.19,0.23,0.16,0.23,0.19
0.17,0.19,0.16,0.27,0.21
0.18,0.20,0.20,0.16,0.26

#181
0.16,0.20,0.16,0.20,0.28
0.18,0.23,0.21,0.18,0.20
0.14,0.21,0.20,0.21,0.24
0.17,0.19,0.27,0.17,0.20
0.14,0.24,0.25,0.21,0.16

#182
0.19,0.26,0.22,0.18,0.15
0.22,0.18,0.21,0.12,0.27
0.21,0.20,0.16,0.19,0.24
0.21,0.16,0.19,0.25,0.19
0.24,0.19,0.15,0.22,0.20

#183
0.23,0.16,0.21,0.18,0.22
0.25,0.15,0.17,0.29,0.14
0.18,0.24,0.23,0.19,0.16
0.21,0.21,0.13,0.19,0.26
0.20,0.20,0.23,0.18,0.19

#184
0.20,0.28,0.28,0.12,0.12
0.15,0.23,0.18,0.26,0.18
0.20,0.17,0.15,0.25,0.23
0.28,0.17,0.18,0.22,0.15
0.19,0.19,0.20,0.22,0.20

#185
0.17,0.17,0.17,0.20,0.29
0.21,0.19,0.19,0.18,0.23
0.28,0.20,0.19,0.19,0.14
0.24,0.18,0.19,0.20,0.19
0.18,0.23,0.20,0.22,0.17

#186
0.21,0.20,0.16,0.22,0.21
0.23,0.22,0.20,0.16,0.19
0.22,0.20,0.23,0.18,0.17
0.24,0.19,0.26,0.17,0.14
0.22,0.16,0.16,0.25,0.21

#187
0.18,0.15,0.21,0.20,0.26
0.18,0.16,0.28,0.17,0.21
0.15,0.21,0.25,0.18,0.21
0.14,0.21,0.25,0.19,0.21
0.23,0.24,0.14,0.19,0.20

#188
0.15,0.18,0.23,0.22,0.22
0.24,0.26,0.18,0.16,0.16
0.17,0.20,0.27,0.15,0.21
0.22,0.18,0.23,0.20,0.17
0.20,0.15,0.25,0.22,0.18

#189
0.23,0.11,0.25,0.16,0.25
0.15,0.24,0.25,0.16,0.20
0.19,0.18,0.22,0.17,0.24
0.19,0.28,0.22,0.13,0.18
0.20,0.17,0.28,0.18,0.17

#190
0.24,0.16,0.12,0.24,0.24
0.21,0.19,0.18,0.25,0.17
0.22,0.20,0.14,0.16,0.28
0.20,0.21,0.22,0.16,0.21
0.23,0.25,0.20,0.15,0.17

#191
0.28,0.18,0.17,0.25,0.12
0.23,0.21,0.18,0.19,0.19
0.19,0.22,0.17,0.21,0.21
0.17,0.25,0.16,0.21,0.21
0.27,0.25,0.17,0.15,0.16

#192
0.21,0.15,0.24,0.20,0.20
0.21,0.09,0.22,0.18,0.30
0.19,0.21,0.22,0.20,0.18
0.20,0.25,0.15,0.16,0.24
0.22,0.21,0.25,0.15,0.17

#193
0.18,0.25,0.20,0.17,0.20
0.23,0.20,0.15,0.21,0.21
0.17,0.22,0.20,0.20,0.21
0.28,0.29,0.12,0.13,0.18
0.22,0.15,0.19,0.20,0.24

#194
0.22,0.23,0.12,0.16,0.27
0.33,0.18,0.18,0.21,0.10
0.17,0.20,0.27,0.19,0.17
0.09,0.29,0.15,0.22,0.25
0.21,0.16,0.24,0.24,0.15

#195
0.15,0.17,0.18,0.21,0.29
0.22,0.15,0.20,0.23,0.20
0.19,0.21,0.14,0.29,0.17
0.21,0.17,0.16,0.31,0.15
0.22,0.30,0.13,0.20,0.15

#196
0.24,0.23,0.24,0.15,0.14
0.22,0.23,0.17,0.19,0.19
0.18,0.22,0.13,0.24,0.23
0.13,0.23,0.15,0.20,0.29
0.22,0.20,0.23,0.14,0.21

#197
0.23,0.17,0.19,0.20,0.21
0.19,0.20,0.20,0.19,0.22
0.20,0.18,0.21,0.19,0.22
0.29,0.16,0.21,0.20,0.14
0.24,0.25,0.12,0.19,0.20

#198
0.20,0.18,0.21,0.22,0.19
0.25,0.20,0.18,0.13,0.24
0.21,0.10,0.18,0.25,0.26
0.13,0.18,0.17,0.31,0.21
0.15,0.22,0.23,0.17,0.23

#199
0.26,0.14,0.24,0.19,0.17
0.15,0.31,0.18,0.21,0.15
0.14,0.25,0.18,0.20,0.23
0.20,0.23,0.17,0.21,0.19
0.19,0.22,0.23,0.15,0.21
