#0
0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.18,0.00,0.13,0.00,0.00,0.51,0.00
0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.16,0.30,0.02,0.22,0.00,0.00,0.00,0.00
0.00,0.12,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.17,0.26,0.00,0.26,0.00,0.00,0.00,0.00
0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.64,0.00
0.28,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.25
0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.36,0.00
0.12,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.24

#44
0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.12,0.00,0.00
0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.36,0.00,0.00
0.00,0.00,0.36,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.36,0.00
0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.29,0.27,0.00,0.00,0.00,0.00,0.00,0.19
0.00,0.00,0.00,0.27,0.00,0.29,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.23,0.00
0.00,0.00,0.52,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.11,0.16,0.00,0.49,0.00,0.00,0.00,0.14
0.00,0.48,0.00,0.00,0.12,0.00,0.00,0.13,0.15,0.00,0.00,0.00,0.00,0.00,0.12
0.00,0.00,0.00,0.36,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00
0.00,0.00,0.40,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
0.29,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.21,0.00,0.00
0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.24,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.48,0.00
0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.10,0.17,0.00,0.00,0.00,0.00,0.58,0.06

#45
0.00,0.00,0.52,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00
0.00,0.24,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
0.33,0.00,0.22,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00
0.00,0.26,0.00,0.27,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
0.00,0.00,0.00,0.38,0.15,0.00,0.00,0.00,0.14,0.00,0.00,0.14,0.00,0.19,0.00
0.24,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00
0.00,0.12,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.40,0.36,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.15,0.00,0.25,0.23,0.00,0.15,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.24,0.39,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.48,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.27,0.00,0.00,0.29,0.00,0.25,0.00
0.12,0.00,0.40,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00
0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.20,0.00,0.00,0.26,0.02,0.28,0.00
0.00,0.12,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24

#46
0.12,0.00,0.00,0.24,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.48
0.00,0.17,0.30,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.25
0.12,0.00,0.00,0.24,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.64,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.08,0.57,0.00,0.00,0.13,0.00,0.10,0.00,0.12,0.00
0.34,0.00,0.00,0.32,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.12,0.76,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.12,0.00,0.64,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.10,0.00,0.22,0.00,0.26,0.00,0.22,0.00
0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.24,0.00,0.24,0.00,0.40,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.34,0.00,0.20,0.00,0.20,0.00
0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.25,0.00,0.25,0.00,0.27,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.14,0.00,0.16,0.30,0.19,0.00
0.00,0.24,0.40,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.12

#47
0.24,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64
0.00,0.27,0.22,0.00,0.00,0.00,0.00,0.29,0.00,0.22,0.00,0.00,0.00,0.00,0.00
0.00,0.76,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.19,0.31,0.22,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.40,0.12,0.24,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.76,0.00,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.36,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
0.00,0.52,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.29,0.20,0.25,0.00
0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.52,0.24,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.24,0.00,0.00,0.14,0.18,0.18,0.00
0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.20,0.00,0.00,0.23,0.19,0.19,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.24,0.23,0.29,0.00
0.28,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35

#48
0.10,0.55,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.12
0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.36,0.00,0.00,0.00
0.00,0.00,0.24,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
0.27,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.17
0.00,0.00,0.12,0.00,0.24,0.00,0.52,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.52,0.24,0.00,0.00,0.00,0.12,0.00
0.00,0.00,0.27,0.00,0.29,0.00,0.21,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00
0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.25,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.30,0.24,0.00,0.00,0.00,0.20,0.00
0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.36,0.00
0.00,0.00,0.00,0.00,0.24,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.24,0.00,0.00,0.00
0.23,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.16,0.00,0.29
0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.52,0.24,0.00,0.00,0.00,0.00,0.00
0.25,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.21

#49
0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.00,0.52,0.00
0.00,0.34,0.00,0.00,0.37,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.32,0.00,0.00,0.23,0.19,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.60,0.07,0.00,0.15
0.00,0.52,0.00,0.00,0.24,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.64,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.64,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.38,0.19,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.17
0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00
0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.52,0.00
0.00,0.00,0.40,0.00,0.00,0.24,0.12,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.00,0.64,0.00
0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.30,0.00,0.25
0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.31,0.00,0.27,0.00
0.00,0.00,0.00,0.12,0.56,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.08,0.00,0.15

#50
0.30,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.64,0.00
0.00,0.00,0.27,0.00,0.23,0.29,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.26,0.00,0.25,0.00,0.00,0.00,0.00,0.26
0.00,0.00,0.52,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00
0.00,0.00,0.52,0.00,0.24,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.40,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.20,0.00,0.25,0.00,0.00,0.00,0.18,0.00,0.17,0.00,0.00,0.00,0.00,0.20
0.52,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00
0.04,0.00,0.00,0.22,0.00,0.00,0.00,0.25,0.00,0.22,0.00,0.00,0.00,0.00,0.27
0.00,0.00,0.64,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.88,0.00
0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.40,0.00
0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.14,0.24,0.00
0.00,0.00,0.00,0.15,0.00,0.37,0.00,0.13,0.00,0.18,0.00,0.00,0.00,0.00,0.17

#51
0.24,0.00,0.00,0.00,0.24,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.64
0.00,0.31,0.21,0.00,0.00,0.00,0.15,0.00,0.00,0.16,0.00,0.17,0.00,0.00,0.00
0.12,0.00,0.00,0.24,0.12,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.36,0.00,0.00,0.24,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.00,0.00,0.22,0.27,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.16,0.00,0.00,0.00,0.11,0.00,0.00,0.18,0.45,0.10,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.17,0.00,0.27,0.31,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.64
0.00,0.00,0.32,0.00,0.00,0.00,0.23,0.00,0.00,0.28,0.00,0.17,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.24,0.00,0.24,0.12,0.00
0.37,0.00,0.20,0.00,0.00,0.00,0.14,0.00,0.00,0.13,0.00,0.16,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.36,0.00,0.12,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.12,0.00,0.24,0.00,0.00
0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.28

#52
0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.12,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76
0.00,0.19,0.19,0.18,0.23,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.22,0.18,0.30,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00
0.00,0.00,0.17,0.14,0.14,0.00,0.00,0.16,0.39,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.52,0.00,0.00,0.12,0.00,0.00,0.00
0.00,0.12,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64
0.00,0.00,0.27,0.21,0.28,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.18,0.00,0.00,0.29,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.27,0.00,0.22,0.30,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.12,0.00,0.24,0.00,0.00
0.36,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.24,0.00,0.00,0.12,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.12,0.00,0.12,0.24,0.00
0.00,0.38,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32

#53
0.14,0.00,0.16,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.10,0.00
0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.26,0.00,0.00,0.17
0.23,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.25,0.00
0.00,0.00,0.00,0.36,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.24,0.64,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.22,0.21,0.24,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00
0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.12
0.00,0.00,0.00,0.24,0.12,0.52,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.36,0.52,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.37,0.33,0.00,0.00,0.00,0.00
0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.24
0.16,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.59
0.23,0.00,0.12,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.13,0.20,0.00
0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.12

#54
0.36,0.00,0.00,0.33,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.12,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24
0.00,0.18,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.22
0.76,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.35,0.00,0.11,0.20,0.00,0.00,0.00,0.19,0.15,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.26,0.23,0.00,0.00,0.00,0.26,0.25,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.30,0.00,0.00,0.00,0.20,0.19,0.00
0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.36,0.00,0.00,0.00,0.12,0.00,0.00
0.00,0.00,0.00,0.15,0.16,0.27,0.00,0.00,0.00,0.21,0.21,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.00,0.29,0.17,0.10,0.00,0.00,0.00,0.00
0.00,0.12,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24
0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.12,0.00,0.00,0.00,0.12,0.12,0.00
0.00,0.36,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12

#55
0.24,0.00,0.00,0.00,0.00,0.12,0.40,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
0.44,0.10,0.00,0.15,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.21,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.12,0.00,0.52
0.00,0.21,0.00,0.22,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.29,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.43,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
0.23,0.00,0.00,0.00,0.00,0.36,0.22,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00
0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.21,0.00,0.53,0.00
0.36,0.00,0.00,0.00,0.00,0.12,0.40,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.36,0.00,0.40
0.00,0.17,0.35,0.16,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.17,0.00,0.00,0.00
0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.64
0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.24,0.00
0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.22,0.00,0.22

#56
0.27,0.00,0.00,0.11,0.00,0.24,0.22,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00
0.00,0.32,0.21,0.00,0.23,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
0.00,0.76,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.24,0.00,0.64,0.00,0.00,0.00,0.00
0.00,0.40,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00
0.16,0.37,0.00,0.00,0.00,0.14,0.15,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00
0.19,0.00,0.00,0.00,0.00,0.30,0.23,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.28,0.29
0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00
0.00,0.52,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.27,0.00,0.26,0.00,0.25,0.00,0.00
0.21,0.00,0.00,0.00,0.00,0.24,0.23,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00
0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.64,0.00,0.12,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.12,0.24
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.24,0.24

#57
0.15,0.00,0.00,0.28,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.23,0.12,0.00,0.00
0.00,0.24,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.40,0.00
0.00,0.00,0.34,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.21
0.17,0.00,0.00,0.20,0.00,0.22,0.00,0.00,0.00,0.25,0.00,0.16,0.00,0.00,0.00
0.00,0.12,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00
0.13,0.00,0.00,0.19,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.32
0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.24
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.40,0.00,0.00,0.00,0.29,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.36,0.00,0.00,0.00,0.12,0.00,0.00
0.00,0.12,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00
0.00,0.00,0.52,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.24
0.20,0.00,0.00,0.28,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.24,0.00,0.00,0.00,0.12,0.00,0.00
0.00,0.33,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,0.00
0.00,0.00,0.52,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.12

#58
0.24,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00
0.00,0.12,0.24,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.52,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.76,0.00
0.23,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.22,0.00,0.00
0.00,0.00,0.00,0.00,0.24,0.00,0.12,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00
0.00,0.08,0.00,0.00,0.00,0.24,0.00,0.23,0.00,0.25,0.00,0.00,0.00,0.00,0.20
0.00,0.00,0.00,0.00,0.12,0.00,0.48,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
0.05,0.00,0.00,0.00,0.00,0.23,0.00,0.19,0.00,0.26,0.00,0.00,0.00,0.00,0.27
0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00
0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.24,0.00,0.31,0.00,0.00,0.00,0.00,0.25
0.00,0.00,0.00,0.00,0.34,0.00,0.31,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.12,0.00,0.00
0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.12,0.00,0.00
0.00,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.29,0.00
